# timestamp tx ty tz qx qy qz qw
1679941006.723000 7.617347 -9.184888 36.771057 0.025485 0.976054 0.159767 -0.145410
1679941006.758000 8.571763 -9.431172 36.602428 0.026771 0.975370 0.157363 -0.152231
1679941006.823000 9.178498 -8.653582 36.437423 0.024660 0.975520 0.148425 -0.160381
1679941006.925000 9.955578 -8.577400 35.812648 0.020126 0.971441 0.151348 -0.181632
1679941006.990000 10.101804 -8.212109 34.893311 0.014579 0.970334 0.153587 -0.186148
1679941007.025000 10.863895 -8.475694 35.484700 0.011861 0.970290 0.154343 -0.185944
1679941007.060000 10.113966 -8.213823 34.877222 0.009523 0.970440 0.153937 -0.185632
1679941007.157000 9.359714 -8.241084 35.533241 0.009630 0.972419 0.154228 -0.174704
1679941007.390000 9.921866 -7.499736 35.166651 0.009939 0.972010 0.148325 -0.181928
1679941007.425000 10.627731 -8.188752 35.002299 0.012408 0.969748 0.154807 -0.188334
1679941007.557000 9.917053 -7.928479 34.348698 0.010631 0.969538 0.155553 -0.188910
1679941007.690000 9.190126 -7.747606 33.686232 0.010957 0.969211 0.156539 -0.189750
1679941007.994000 9.948427 -7.844096 33.041508 0.014614 0.967687 0.155725 -0.197782
1679941008.125000 10.858162 -8.131206 32.741593 0.026673 0.962957 0.157137 -0.217510
1679941008.192000 10.187083 -7.977915 32.016228 0.031562 0.961531 0.159924 -0.221101
1679941008.223000 9.784271 -8.003611 31.101306 0.032903 0.961170 0.161222 -0.221534
1679941008.390000 9.494787 -7.527304 30.271046 0.036596 0.959683 0.160737 -0.227668
1679941008.492000 8.850521 -7.196910 29.581292 0.037429 0.959381 0.159560 -0.229625
1679941008.527000 8.094960 -7.107886 28.932291 0.034455 0.958988 0.159737 -0.231602
1679941008.659000 8.933567 -7.034296 28.392546 0.024833 0.956562 0.164942 -0.239096
1679941008.824000 8.517378 -6.958177 27.486460 0.026131 0.957573 0.167955 -0.232726
1679941008.959000 9.055342 -7.046555 28.324782 0.031283 0.957065 0.168072 -0.234093
1679941008.992000 8.377697 -6.948480 27.595962 0.033336 0.956429 0.168152 -0.236341
1679941009.125000 8.958079 -6.919134 28.409777 0.033336 0.956429 0.168152 -0.236341
1679941009.326000 9.315745 -6.901616 29.343462 0.022868 0.957675 0.167489 -0.232987
1679941009.424000 8.906710 -6.889344 28.431027 0.020347 0.957347 0.168693 -0.233699
1679941009.524000 9.484970 -6.345259 27.823091 0.017111 0.954110 0.167384 -0.247719
1679941009.724000 10.287651 -6.192656 27.246535 0.017144 0.947859 0.162425 -0.273656
1679941009.824000 11.032179 -5.969829 26.617229 0.015699 0.940628 0.152246 -0.302973
1679941009.925000 11.544552 -6.216758 27.439726 0.016651 0.938448 0.144778 -0.313175
1679941009.957000 12.505334 -6.492390 27.409283 0.017846 0.937204 0.144590 -0.316899
1679941010.125000 11.929043 -6.607994 26.600257 0.017190 0.937381 0.145873 -0.315819
1679941010.292000 11.436824 -6.366639 27.436599 0.016819 0.938464 0.146530 -0.312299
1679941010.427000 10.652543 -6.095462 27.994601 0.016161 0.939997 0.146124 -0.307884
1679941010.592000 10.195432 -5.876803 27.132488 0.023307 0.936085 0.149669 -0.317491
1679941010.658000 9.648369 -5.646372 27.937238 0.019653 0.936292 0.150763 -0.316611
1679941010.726000 10.550691 -5.864227 28.309197 0.017709 0.935332 0.150582 -0.319632
1679941010.790000 9.857573 -5.797091 27.591506 0.015556 0.934559 0.150244 -0.322154
1679941010.990000 10.568208 -6.065629 26.941210 0.020219 0.929292 0.153871 -0.335159
1679941011.058000 10.565830 -6.021120 27.940216 0.020324 0.929696 0.153316 -0.334285
1679941011.224000 10.670620 -6.861313 28.472282 0.031063 0.929706 0.135115 -0.341211
1679941011.357000 11.377466 -7.208320 29.088687 0.030218 0.926333 0.130054 -0.352250
1679941011.424000 11.998943 -7.104300 28.312190 0.026559 0.921880 0.131335 -0.363570
1679941011.626000 11.401360 -6.702000 27.618613 0.019974 0.922941 0.134204 -0.360236
1679941011.792000 11.669316 -6.632890 28.579562 0.021864 0.923266 0.136744 -0.358333
1679941012.025000 12.378275 -7.145834 28.095552 0.028100 0.911793 0.145220 -0.383087
1679941012.091000 13.195882 -7.533801 28.520993 0.030910 0.908265 0.146574 -0.390660
1679941012.126000 12.755625 -7.416019 27.630880 0.032624 0.906840 0.148206 -0.393207
1679941012.158000 11.859361 -7.485910 27.192901 0.031883 0.905731 0.150367 -0.394999
1679941012.456000 11.276409 -7.479483 26.380419 0.026219 0.905945 0.151275 -0.394578
1679941012.492000 10.600484 -7.436679 25.644693 0.025836 0.905993 0.151785 -0.394296
1679941012.526000 10.002416 -7.289298 24.856915 0.025094 0.905176 0.153326 -0.395623
1679941012.557000 9.516227 -7.226956 23.985288 0.024782 0.904314 0.154683 -0.397083
1679941012.591000 8.826693 -7.205236 23.261361 0.025686 0.904218 0.154760 -0.397216
1679941012.657000 8.342460 -7.387224 24.117164 0.026113 0.905460 0.155181 -0.394181
1679941012.724000 7.887887 -7.098767 23.274457 0.028259 0.904719 0.151625 -0.397108
1679941012.791000 8.384446 -7.851670 23.706390 0.037494 0.904048 0.141688 -0.401518
1679941012.891000 8.308591 -7.624464 24.677279 0.039044 0.904372 0.140349 -0.401111
1679941013.093000 9.045193 -8.024602 24.132019 0.046814 0.897245 0.141374 -0.415661
1679941013.159000 8.711087 -7.513819 23.339886 0.046452 0.895527 0.140924 -0.419539
1679941013.191000 8.188001 -7.573451 22.489696 0.044074 0.895195 0.141644 -0.420263
1679941013.427000 9.073044 -7.850180 22.115371 0.031510 0.882821 0.158644 -0.440984
1679941013.557000 8.511073 -7.860675 21.288281 0.027681 0.883961 0.155935 -0.439921
1679941013.691000 8.657404 -7.874088 22.277426 0.026580 0.889368 0.142844 -0.433489
1679941013.724000 7.889875 -7.867326 21.636447 0.028803 0.889115 0.141642 -0.434260
1679941013.757000 6.907809 -7.997283 21.499849 0.031436 0.888590 0.141811 -0.435097
1679941013.825000 7.578642 -8.098332 22.234541 0.035156 0.887254 0.145723 -0.436245
1679941013.924000 8.346506 -8.540348 22.698230 0.035966 0.886609 0.151746 -0.435435
1679941014.061000 9.079704 -8.883115 22.110921 0.029311 0.880483 0.150451 -0.448614
1679941014.258000 9.923047 -9.409376 22.219656 0.034670 0.876660 0.155673 -0.453907
1679941014.391000 10.607729 -9.793427 21.600209 0.041502 0.868627 0.155347 -0.468648
1679941014.525000 11.306621 -10.104132 20.955995 0.055012 0.857556 0.148438 -0.489425
1679941014.624000 11.908895 -10.900200 21.015505 0.068523 0.856556 0.140543 -0.491796
1679941014.690000 12.787449 -11.298785 21.278704 0.074579 0.856268 0.137181 -0.492366
1679941014.823000 12.226831 -10.940995 20.531915 0.070169 0.854780 0.139348 -0.494984
1679941014.857000 11.362241 -10.912063 20.030270 0.068792 0.854512 0.140761 -0.495241
1679941014.890000 10.518537 -10.858517 19.496140 0.068184 0.854030 0.143212 -0.495453
1679941015.057000 10.491803 -10.599080 20.461530 0.063898 0.856855 0.143645 -0.491002
1679941015.124000 9.660865 -10.515112 19.911536 0.063718 0.856143 0.144101 -0.492133
1679941015.290000 8.847356 -10.497498 20.492821 0.062713 0.855030 0.144462 -0.494086
1679941015.326000 9.701679 -10.893936 20.828929 0.064508 0.853133 0.143297 -0.497463
1679941015.391000 10.413233 -11.407461 21.308495 -0.068663 -0.849561 -0.139229 0.504129
1679941015.425000 9.574435 -11.396060 20.764171 -0.067296 -0.847311 -0.139967 0.507882
1679941015.558000 9.737954 -11.029835 19.848124 -0.059590 -0.841420 -0.138781 0.518846
1679941015.623000 9.715673 -10.381077 19.087456 -0.056582 -0.837503 -0.132774 0.527027
1679941015.691000 10.171456 -10.451664 18.200169 -0.056044 -0.826606 -0.133540 0.543827
1679941015.724000 10.599272 -10.477231 17.296664 -0.058005 -0.819476 -0.132778 0.554495
1679941015.924000 10.669830 -10.302277 16.314619 -0.055316 -0.800440 -0.118728 0.584927
1679941016.059000 10.287297 -9.970539 15.452286 -0.057042 -0.790295 -0.111491 0.599791
1679941016.091000 10.587526 -10.440366 14.622150 -0.063946 -0.779777 -0.112693 0.612502
1679941016.157000 11.242503 -10.394964 15.376433 -0.065398 -0.772289 -0.112917 0.621725
1679941016.224000 11.137576 -9.995588 14.465670 -0.064303 -0.761605 -0.105235 0.636199
1679941016.357000 10.816481 -9.705034 13.564296 -0.062041 -0.749403 -0.100855 0.651440
1679941016.457000 11.796745 -9.521249 13.491453 -0.061191 -0.749682 -0.098615 0.651543
1679941016.490000 10.861056 -9.708561 13.790453 -0.059676 -0.749699 -0.098297 0.651711
1679941016.525000 11.030717 -9.077354 13.033622 -0.057591 -0.746649 -0.094302 0.655977
1679941016.592000 10.057341 -9.267761 13.161228 -0.059010 -0.745529 -0.096365 0.656824
1679941016.624000 9.061845 -9.309243 13.075971 -0.060521 -0.744143 -0.098514 0.657939
1679941016.656000 8.093080 -9.200684 12.853015 -0.061802 -0.742335 -0.099571 0.659700
1679941016.792000 7.265529 -9.242895 12.293215 -0.071114 -0.731400 -0.102004 0.670516
1679941016.857000 7.059291 -9.395715 11.326720 -0.077675 -0.718177 -0.101834 0.683973
1679941016.890000 8.040304 -9.269516 11.179456 -0.081259 -0.714306 -0.102113 0.687559
1679941016.923000 8.025924 -9.689028 10.271820 -0.087095 -0.701947 -0.107455 0.698669
1679941016.991000 8.831151 -10.281792 10.287288 -0.094091 -0.696210 -0.107382 0.703497
1679941017.124000 7.922832 -9.887105 10.148802 -0.087076 -0.694550 -0.108209 0.705910
1679941017.257000 6.987522 -9.995546 9.812000 -0.086372 -0.694893 -0.108253 0.705652
1679941017.293000 7.288842 -9.819486 10.749128 -0.086147 -0.697461 -0.106895 0.703349
1679941017.590000 8.150217 -10.074001 11.188735 -0.082272 -0.690519 -0.094097 0.712433
1679941017.658000 9.060474 -10.475987 11.089539 -0.081506 -0.688437 -0.093059 0.714669
1679941017.725000 9.101576 -10.200554 10.129098 -0.078789 -0.682095 -0.092550 0.721092
1679941017.792000 10.072566 -10.433008 10.073030 -0.077668 -0.682377 -0.094770 0.720658
1679941017.825000 10.034433 -9.961975 9.191739 -0.075827 -0.678578 -0.092616 0.724710
1679941017.924000 9.090555 -9.777145 8.918002 -0.078016 -0.683121 -0.093144 0.720127
1679941017.990000 8.108256 -9.744063 9.102379 -0.078335 -0.685483 -0.093040 0.717858
1679941018.124000 7.131577 -9.661737 9.300670 -0.078729 -0.687701 -0.093007 0.715694
1679941018.191000 6.336564 -9.549393 9.896768 -0.075430 -0.689218 -0.094226 0.714431
1679941018.257000 5.501687 -9.187185 9.482297 -0.075430 -0.689218 -0.094226 0.714431
1679941018.290000 4.557477 -9.303730 9.790332 -0.076919 -0.689455 -0.093596 0.714126
1679941018.357000 5.482666 -9.483117 9.455899 -0.081195 -0.687657 -0.091485 0.715657
1679941018.590000 6.078162 -9.661313 8.672553 -0.088724 -0.681810 -0.092465 0.720218
1679941018.626000 5.152459 -9.314278 8.522085 -0.091294 -0.680980 -0.093375 0.720564
1679941018.690000 4.172821 -9.137725 8.617681 -0.094812 -0.675570 -0.097904 0.724590
1679941018.757000 5.106475 -9.417590 8.394149 -0.101327 -0.670207 -0.097847 0.728685
1679941018.959000 4.169119 -9.200942 8.121334 -0.101546 -0.667457 -0.097585 0.731209
1679941019.057000 3.461613 -8.498218 8.046402 -0.106336 -0.658271 -0.083369 0.740555
1679941019.124000 2.550991 -8.109961 7.904898 -0.104907 -0.654352 -0.083552 0.744202
1679941019.193000 3.508839 -8.279052 7.672659 -0.100620 -0.649112 -0.080152 0.749737
1679941019.292000 4.435546 -8.581224 7.449259 -0.097449 -0.643046 -0.066003 0.756729
1679941019.390000 5.415568 -8.722317 7.309085 -0.096174 -0.636074 -0.058390 0.763381
1679941019.457000 4.514436 -8.290355 7.272067 -0.093545 -0.632753 -0.053998 0.766784
1679941019.491000 4.361772 -8.263969 6.284141 -0.091555 -0.626138 -0.053837 0.772444
1679941019.525000 5.341772 -8.233490 6.087490 -0.089796 -0.626347 -0.054483 0.772436
1679941019.558000 6.251982 -8.215113 5.673752 -0.088859 -0.626018 -0.054902 0.772781
1679941019.623000 7.114090 -8.121318 5.175782 -0.090910 -0.625593 -0.057562 0.772694
1679941019.693000 7.945922 -8.362564 4.675928 -0.092637 -0.625436 -0.059057 0.772503
1679941019.791000 8.800899 -8.378534 4.157508 -0.093742 -0.626332 -0.059802 0.771586
1679941019.992000 7.840730 -8.099280 4.167083 -0.089919 -0.623017 -0.054980 0.775075
1679941020.057000 6.881237 -8.049070 4.444305 -0.090719 -0.622127 -0.054870 0.775705
1679941020.157000 5.949464 -7.762227 4.666834 -0.091155 -0.625069 -0.054423 0.773316
1679941020.226000 5.186133 -7.925208 5.291944 -0.090911 -0.627394 -0.056655 0.771299
1679941020.257000 4.401127 -8.077974 5.892302 -0.090823 -0.629499 -0.060195 0.769323
1679941020.324000 4.014452 -8.164556 6.810445 -0.091465 -0.632075 -0.069689 0.766328
1679941020.357000 4.863556 -8.188740 6.282773 -0.094145 -0.631850 -0.071594 0.766013
1679941020.392000 5.733166 -8.087440 5.799537 -0.096391 -0.630937 -0.073603 0.766296
1679941020.624000 4.778388 -7.794718 5.747451 -0.096762 -0.627639 -0.068123 0.769458
1679941020.725000 3.884157 -7.442114 5.471729 -0.094849 -0.621515 -0.060703 0.775266
1679941020.759000 2.922582 -7.388188 5.740921 -0.095791 -0.620232 -0.057290 0.776437
1679941020.790000 1.923874 -7.438124 5.731477 -0.095840 -0.619001 -0.056887 0.777442
1679941020.890000 1.091870 -7.201258 5.229817 -0.095955 -0.613084 -0.054249 0.782290
1679941020.994000 0.726582 -7.140726 4.300892 -0.099838 -0.601417 -0.043756 0.791464
1679941021.057000 -0.251973 -7.164898 4.505454 -0.101912 -0.598057 -0.045496 0.793644
1679941021.090000 -1.222580 -6.928666 4.551447 -0.102755 -0.595133 -0.046541 0.795671
1679941021.160000 -0.272090 -7.092642 4.287480 -0.103260 -0.587162 -0.048812 0.801371
1679941021.191000 -1.227361 -6.839694 4.440691 -0.103873 -0.582923 -0.048034 0.804428
1679941021.257000 -2.101687 -6.393972 4.248633 -0.105380 -0.572989 -0.043294 0.811606
1679941021.291000 -1.542846 -6.675998 3.468788 -0.106921 -0.569281 -0.045831 0.813872
1679941021.325000 -1.981542 -6.642535 4.366800 -0.109443 -0.567691 -0.047919 0.814526
1679941021.458000 -2.765532 -6.362953 4.921051 -0.118482 -0.570990 -0.053799 0.810579
1679941021.492000 -3.647621 -6.249395 5.378242 -0.121157 -0.572424 -0.052586 0.809251
1679941021.626000 -2.704831 -6.279228 5.046191 -0.120620 -0.571622 -0.052533 0.809901
1679941021.762000 -3.607962 -5.916879 4.815847 -0.117215 -0.566792 -0.055577 0.813584
1679941021.825000 -4.592732 -5.800254 4.944791 -0.112271 -0.566649 -0.057130 0.814273
1679941021.890000 -3.762443 -5.833328 5.501141 -0.103980 -0.565655 -0.064145 0.815542
1679941021.957000 -4.724551 -5.654033 5.706567 -0.102532 -0.559723 -0.068459 0.819457
1679941021.991000 -5.635927 -5.530249 6.099087 -0.105636 -0.557057 -0.069198 0.820817
1679941022.025000 -6.593575 -5.288352 6.255280 -0.110021 -0.554783 -0.068097 0.821872
1679941022.190000 -7.382017 -5.270323 5.640435 -0.116128 -0.537471 -0.070851 0.832238
1679941022.258000 -8.370293 -5.190029 5.770300 -0.116956 -0.534452 -0.068551 0.834256
1679941022.290000 -9.140029 -4.924716 6.350916 -0.115425 -0.531662 -0.065556 0.836490
1679941022.525000 -9.602497 -4.982046 5.466135 -0.104697 -0.509889 -0.058161 0.851862
1679941022.725000 -8.847776 -4.921191 6.119353 -0.104418 -0.508092 -0.061759 0.852716
1679941022.857000 -9.537851 -4.515757 5.519837 -0.109374 -0.498254 -0.060225 0.857994
1679941023.090000 -10.292689 -4.325690 6.147605 -0.112482 -0.494227 -0.057336 0.860116
1679941023.190000 -10.928910 -4.094796 6.883751 -0.114579 -0.492706 -0.057930 0.860672
1679941023.259000 -10.100214 -4.490851 6.488274 -0.117870 -0.492548 -0.059477 0.860213
1679941023.326000 -10.764278 -4.361868 7.224740 -0.120761 -0.495602 -0.061715 0.857896
1679941023.358000 -10.588892 -4.619499 8.174932 -0.122941 -0.502604 -0.062122 0.853472
1679941023.424000 -9.614054 -4.682136 7.961000 -0.118618 -0.503855 -0.063081 0.853276
1679941023.558000 -9.356419 -4.895376 7.018582 -0.120396 -0.501703 -0.069264 0.853816
1679941023.624000 -8.370847 -4.906894 7.187446 -0.120580 -0.504329 -0.068919 0.852269
1679941023.725000 -7.389494 -4.719287 7.229275 -0.120676 -0.505681 -0.066877 0.851617
1679941024.190000 -8.070241 -4.635463 7.956981 -0.116449 -0.505740 -0.069690 0.851945
1679941024.257000 -7.991974 -5.121513 7.086562 -0.116920 -0.494442 -0.075017 0.858038
1679941024.327000 -7.907563 -4.125318 7.064899 -0.111983 -0.495002 -0.065699 0.859137
1679941024.392000 -8.334141 -4.149250 6.160765 -0.117133 -0.489624 -0.069059 0.861266
1679941024.495000 -8.759009 -3.962308 7.046508 -0.121187 -0.500454 -0.076116 0.853853
1679941024.657000 -9.633585 -3.937827 7.530778 -0.123970 -0.501171 -0.077327 0.852924
1679941024.757000 -8.994986 -4.195913 6.805806 -0.125189 -0.499519 -0.079103 0.853552
1679941024.824000 -8.232993 -3.811813 7.327183 -0.123052 -0.505925 -0.077936 0.850190
1679941025.026000 -8.640848 -4.179009 6.491227 -0.122613 -0.490935 -0.080725 0.858739
1679941025.123000 -8.899394 -4.468575 5.569649 -0.128105 -0.480877 -0.084126 0.863290
1679941025.157000 -9.752119 -4.157162 5.989032 -0.132513 -0.479492 -0.084023 0.863405
1679941025.194000 -8.860029 -4.308921 5.563420 -0.136922 -0.477884 -0.083793 0.863631
1679941025.291000 -9.533541 -4.215903 4.830120 -0.139354 -0.454629 -0.083532 0.875737
1679941025.325000 -8.624431 -4.359941 4.439260 -0.138692 -0.453007 -0.081598 0.876864
1679941025.391000 -8.742416 -4.990521 3.672157 -0.140438 -0.447944 -0.079716 0.879357
1679941025.491000 -7.881274 -5.466840 3.849792 -0.136843 -0.450015 -0.077998 0.879020
1679941025.558000 -8.367513 -5.665400 2.998825 -0.139938 -0.444835 -0.079646 0.881020
1679941025.624000 -8.057937 -5.951884 2.092134 -0.140772 -0.441298 -0.082770 0.882377
1679941025.727000 -8.462762 -5.854600 3.001338 -0.134492 -0.444100 -0.086804 0.881562
1679941025.794000 -9.104648 -5.087800 3.001617 -0.134492 -0.444100 -0.086804 0.881562
1679941025.891000 -9.223558 -5.150436 3.992544 -0.136905 -0.454158 -0.091130 0.875610
1679941025.927000 -8.985488 -5.204142 4.962306 -0.138270 -0.463568 -0.090706 0.870493
1679941025.991000 -9.612137 -4.962858 5.703315 -0.140474 -0.471364 -0.089852 0.866031
1679941026.090000 -10.485959 -4.795923 6.160006 -0.141110 -0.475168 -0.087273 0.864110
1679941026.124000 -9.689249 -4.903833 5.565357 -0.141208 -0.478672 -0.084959 0.862389
1679941026.158000 -10.522582 -4.722867 6.087666 -0.141910 -0.479987 -0.082569 0.861775
1679941026.292000 -11.203869 -4.606154 6.810319 -0.147660 -0.479432 -0.085468 0.860835
1679941026.392000 -10.723038 -4.826575 5.961662 -0.149759 -0.481497 -0.084003 0.859463
1679941026.423000 -9.889189 -5.078776 5.470653 -0.147790 -0.483950 -0.082273 0.858593
1679941026.492000 -9.006226 -5.381687 5.112016 -0.141622 -0.487916 -0.082707 0.857345
1679941026.626000 -8.620607 -5.616446 4.219723 -0.139825 -0.486644 -0.084898 0.858148
1679941026.757000 -7.648807 -5.706233 4.437767 -0.140450 -0.488564 -0.082406 0.857198
1679941026.791000 -8.311747 -5.632887 5.182838 -0.140758 -0.488903 -0.079947 0.857187
1679941026.825000 -7.812779 -6.239229 4.563662 -0.144219 -0.486936 -0.074429 0.858227
1679941026.858000 -8.093624 -6.722810 3.734641 -0.146844 -0.473799 -0.074530 0.865099
1679941026.894000 -7.357490 -7.037948 3.135646 -0.144679 -0.470194 -0.071278 0.867701
1679941027.057000 -7.715473 -7.133849 2.206855 -0.142002 -0.435853 -0.064990 0.886366
1679941027.090000 -6.955936 -7.546017 1.703644 -0.145962 -0.433359 -0.063311 0.887066
1679941027.157000 -6.881470 -8.115351 0.884918 -0.157262 -0.427422 -0.059875 0.888253
1679941027.191000 -6.239395 -8.338098 0.151349 -0.160809 -0.427166 -0.058246 0.887850
1679941027.290000 -5.301326 -8.203258 0.470480 -0.162359 -0.428783 -0.060343 0.886647
1679941027.358000 -4.824669 -8.279308 -0.405313 -0.160033 -0.426797 -0.063576 0.887802
1679941027.426000 -5.578954 -7.952368 -0.974668 -0.157527 -0.420716 -0.070010 0.890664
1679941027.557000 -4.835298 -8.343232 -1.517072 -0.159056 -0.423252 -0.070631 0.889140
1679941027.657000 -5.223344 -8.136654 -2.415263 -0.163712 -0.427020 -0.069635 0.886568
1679941027.725000 -4.513152 -8.341775 -3.088727 -0.162977 -0.430084 -0.064833 0.885586
1679941027.860000 -5.024241 -8.203386 -2.240413 -0.164929 -0.427096 -0.076783 0.885715
1679941027.890000 -4.392054 -8.409228 -2.987386 -0.164478 -0.426700 -0.079401 0.885759
1679941027.961000 -3.719441 -8.702849 -3.666635 -0.163363 -0.426696 -0.079919 0.885921
1679941028.057000 -4.112769 -8.908504 -4.562737 -0.168110 -0.408633 -0.083980 0.893144
1679941028.258000 -4.596416 -9.017635 -5.431170 -0.162520 -0.385815 -0.085936 0.904073
1679941028.456000 -5.345124 -8.964075 -6.091903 -0.158383 -0.373098 -0.072940 0.911259
1679941028.491000 -5.934227 -8.588039 -5.376673 -0.157626 -0.370416 -0.070780 0.912653
1679941028.558000 -5.949821 -8.612081 -4.377084 -0.155599 -0.369655 -0.064952 0.913742
1679941028.625000 -6.370626 -9.071733 -5.159160 -0.155225 -0.360122 -0.060327 0.917921
1679941028.825000 -6.448094 -9.237050 -6.142353 -0.152052 -0.357390 -0.069920 0.918838
1679941028.926000 -5.726207 -9.117385 -5.460767 -0.150817 -0.364802 -0.073183 0.915870
1679941028.957000 -4.976261 -9.450797 -6.032096 -0.150979 -0.365941 -0.076389 0.915127
1679941029.024000 -5.358308 -9.352513 -5.113194 -0.151453 -0.368803 -0.079534 0.913630
1679941029.625000 -5.990820 -9.219506 -5.876239 -0.150863 -0.350952 -0.085836 0.920166
1679941029.725000 -5.625062 -9.413794 -6.786444 -0.149568 -0.348063 -0.089975 0.921079
1679941029.858000 -4.945172 -9.873883 -7.357468 -0.149244 -0.344117 -0.088213 0.922783
1679941029.924000 -4.334750 -9.977503 -6.572199 -0.148345 -0.348014 -0.086028 0.921672
1679941030.057000 -5.299701 -9.720155 -6.520801 -0.140431 -0.341452 -0.082098 0.925716
1679941030.124000 -6.069508 -9.500650 -5.921456 -0.140000 -0.339027 -0.079751 0.926877
1679941030.191000 -6.837485 -9.133395 -5.396732 -0.138338 -0.333542 -0.077649 0.929292
1679941030.224000 -5.899966 -8.849687 -5.598148 -0.135884 -0.332055 -0.077604 0.930190
1679941030.290000 -6.254062 -8.818831 -4.663447 -0.131231 -0.329511 -0.078277 0.931705
1679941030.327000 -6.688247 -8.783203 -3.763329 -0.128207 -0.328633 -0.077305 0.932517
1679941030.423000 -6.558383 -8.712791 -2.774300 -0.123358 -0.326994 -0.076167 0.933840
1679941030.457000 -7.436777 -8.483274 -2.355080 -0.124046 -0.326982 -0.078769 0.933537
1679941030.491000 -7.941704 -8.369152 -1.499496 -0.124587 -0.327944 -0.079796 0.933040
1679941030.624000 -7.982321 -8.541149 -2.483756 -0.128182 -0.324207 -0.081203 0.933737
1679941030.824000 -8.912515 -8.461540 -2.842087 -0.137025 -0.314018 -0.076056 0.936393
1679941030.857000 -8.361633 -8.419930 -3.675632 -0.137911 -0.313918 -0.074006 0.936461
1679941030.893000 -8.479740 -8.173578 -2.713675 -0.137445 -0.312645 -0.075028 0.936874
1679941030.924000 -8.894317 -8.028556 -1.815291 -0.137920 -0.311931 -0.074513 0.937083
1679941030.957000 -9.652939 -7.724869 -1.238865 -0.139285 -0.311193 -0.073185 0.937231
1679941031.123000 -10.446063 -7.447660 -1.781183 -0.132925 -0.287255 -0.070936 0.945930
1679941031.157000 -9.795743 -7.598754 -2.525666 -0.132165 -0.283899 -0.073569 0.946848
1679941031.191000 -10.429314 -7.427100 -1.771264 -0.132275 -0.280678 -0.077160 0.947507
1679941031.324000 -11.330639 -7.347015 -2.196938 -0.133428 -0.262472 -0.084695 0.951910
1679941031.357000 -12.068349 -7.099743 -1.568734 -0.132381 -0.261128 -0.082081 0.952654
1679941031.462000 -12.047550 -7.389341 -2.525657 -0.131297 -0.256204 -0.077778 0.954500
1679941031.523000 -12.970944 -7.156327 -2.830693 -0.126609 -0.237294 -0.072308 0.960434
1679941031.591000 -13.729618 -6.694721 -2.370981 -0.123671 -0.229872 -0.062516 0.963305
1679941031.691000 -13.810272 -6.666461 -1.374640 -0.120135 -0.229546 -0.063313 0.963778
1679941031.725000 -13.106942 -6.758780 -2.079483 -0.119878 -0.229530 -0.059868 0.964034
1679941031.793000 -12.284545 -6.833390 -1.515482 -0.120162 -0.238460 -0.060965 0.961759
1679941031.893000 -13.012502 -6.630643 -0.860522 -0.121653 -0.235848 -0.057317 0.962440
1679941031.958000 -13.558847 -6.317365 -0.083757 -0.118591 -0.235210 -0.059786 0.962828
1679941032.026000 -13.785158 -6.136626 0.873383 -0.116284 -0.234416 -0.062448 0.963134
1679941032.193000 -13.356669 -6.170301 -0.029537 -0.117021 -0.237844 -0.061188 0.962285
1679941032.423000 -14.275605 -5.783909 0.049572 -0.117097 -0.239933 -0.054444 0.962162
1679941032.457000 -14.653577 -5.729817 0.973807 -0.119011 -0.238975 -0.054172 0.962181
1679941032.659000 -15.290543 -5.662906 0.205824 -0.126686 -0.247517 -0.060548 0.958655
1679941032.724000 -15.003917 -6.530239 0.612737 -0.138637 -0.252895 -0.060882 0.955572
1679941032.791000 -14.362180 -6.716530 -0.131217 -0.138803 -0.251712 -0.062440 0.955759
1679941032.959000 -15.326372 -6.503266 -0.288860 -0.139544 -0.233711 -0.057152 0.960542
1679941032.991000 -16.088471 -6.272978 0.316261 -0.140958 -0.230389 -0.054454 0.961294
1679941033.058000 -16.833911 -6.050712 0.944685 -0.139224 -0.225078 -0.048214 0.963136
1679941033.157000 -17.739082 -5.639070 0.838777 -0.131458 -0.215261 -0.038092 0.966918
1679941033.224000 -17.483611 -5.621542 1.805435 -0.131853 -0.215295 -0.035656 0.966950
1679941033.292000 -18.458152 -5.433742 1.927908 -0.133075 -0.206289 -0.031215 0.968897
1679941033.474000 -19.103755 -5.786196 1.250433 -0.133366 -0.190672 -0.039864 0.971735
1679941033.542000 -19.553738 -6.234398 0.478014 -0.134355 -0.183411 -0.043166 0.972854
1679941033.641000 -20.012052 -6.009335 1.337836 -0.132195 -0.180443 -0.046081 0.973571
1679941033.708000 -19.975236 -6.280671 0.376055 -0.133420 -0.179133 -0.046270 0.973637
1679941033.741000 -19.925465 -6.721718 -0.520047 -0.134876 -0.177912 -0.046092 0.973669
1679941033.775000 -19.769273 -6.867455 -1.496963 -0.136902 -0.177266 -0.043691 0.973615
1679941033.875000 -20.010660 -6.720522 -0.537722 -0.137754 -0.174758 -0.041078 0.974062
1679941033.942000 -20.356598 -6.239903 0.268089 -0.144925 -0.169679 -0.038126 0.974039
1679941034.173000 -21.325632 -6.160130 0.034403 -0.145915 -0.127260 -0.048471 0.979880
1679941034.207000 -22.318589 -6.042893 0.051485 -0.145523 -0.115291 -0.049935 0.981345
1679941034.308000 -23.115159 -5.679480 0.534607 -0.145175 -0.107894 -0.048930 0.982288
